NO,SAMPLE_ID,식품코드,DB군,식품명,연도,지역 / 제조사,1회제공량,에너지(㎉),단백질(g),지방(g),탄수화물(g),총당류(g),나트륨(㎎),콜레스테롤(㎎),총 포화 지방산(g),트랜스 지방산(g),성분표출처
3874,D013722-ZZ-AVG,D013722,음식,홍차라떼,2019,카페 봄봄,100,61,1.65,1.83,9.47,8.9,16,-,1.6,0.6,식약처('19)
3875,D013723-ZZ-AVG,D013723,음식,폭탄초코,2019,카페 봄봄,100,77.7,1.51,3.21,10.7,10.3,34.5,-,2.5,0.09,식약처('19)
3876,D013724-ZZ-AVG,D013724,음식,딸기라떼,2019,카페 봄봄,100,64.8,1.36,2.21,9.87,9.72,13.8,-,1.4,0.67,식약처('19)
3877,D013725-ZZ-AVG,D013725,음식,플레인요거트,2019,카페 봄봄,100,62.1,2.16,0.7,13.2,12.7,34.2,-,0.47,0.02,식약처('19)
3878,D013726-ZZ-AVG,D013726,음식,딸기요거트,2019,카페 봄봄,100,75.1,1.73,0.55,15.8,15.6,32.6,-,0.36,0.01,식약처('19)
3879,D013727-ZZ-AVG,D013727,음식,녹차프라페,2019,카페 봄봄,100,71.1,1.55,1.74,12.3,10.6,18.8,-,1.45,0.03,식약처('19)
3880,D013728-ZZ-AVG,D013728,음식,폭탄프라페,2019,카페 봄봄,100,110,1.07,5.53,14,13.6,31.3,-,4.6,0.08,식약처('19)
3881,D013729-ZZ-AVG,D013729,음식,쿠키프라페,2019,카페 봄봄,100,104,1.53,4.55,14.3,8.04,69.7,-,3.43,0.04,식약처('19)
3882,D013730-ZZ-AVG,D013730,음식,민트프라페,2019,카페 봄봄,100,90.5,0.97,4.74,11,9.15,22.4,-,4.19,0.08,식약처('19)
3883,D013731-ZZ-AVG,D013731,음식,딸기스무디,2019,카페 봄봄,100,64.7,0.66,1.47,12.2,9.96,14.4,-,1.2,0.01,식약처('19)
3884,D013732-ZZ-AVG,D013732,음식,망고스무디,2019,카페 봄봄,100,58.1,0.75,0.7,12.2,11.8,15.4,-,0.45,0.02,식약처('19)
3885,D013733-ZZ-AVG,D013733,음식,망고요거트,2019,카페 봄봄,100,71.7,1.55,0.7,14.8,13,21.6,-,0.45,0.02,식약처('19)
3886,D013734-ZZ-AVG,D013734,음식,모카프라페,2019,카페 봄봄,100,97.1,1.49,4.75,12.1,11.8,26.3,-,3.9,0.09,식약처('19)
3887,D013735-ZZ-AVG,D013735,음식,레몬에이드,2019,카페 봄봄,100,40.3,0.07,0.08,9.83,9.73,1.13,-,0.03,-,식약처('19)
3888,D013736-ZZ-AVG,D013736,음식,블루레몬에이드,2019,카페 봄봄,100,45.3,0.06,0.07,11.1,10.7,1.48,-,0.02,-,식약처('19)
3889,D013737-ZZ-AVG,D013737,음식,자몽에이드,2019,카페 봄봄,100,37.8,0.35,0.06,8.96,8.05,1.73,-,0.02,-,식약처('19)
3890,D013738-ZZ-AVG,D013738,음식,유자레이드,2019,카페 봄봄,100,51.4,0.25,0.09,12.4,12.2,3.05,-,0.03,-,식약처('19)
3891,D013739-ZZ-AVG,D013739,음식,체리콕,2019,카페 봄봄,100,56.1,0.01,0.05,13.9,13.8,1.31,-,0,-,식약처('19)
3892,D013740-ZZ-AVG,D013740,음식,라임에이드,2019,카페 봄봄,100,42.1,0.02,0.05,10.4,9.51,-,-,0,-,식약처('19)
3893,D013741-ZZ-AVG,D013741,음식,폭탄에이드,2019,카페 봄봄,100,43.8,0.11,0.06,10.7,9.07,1.42,-,0,-,식약처('19)
3894,D013742-ZZ-AVG,D013742,음식,청포도에이드,2019,카페 봄봄,100,52.5,0.01,0.18,12.7,11.6,1.13,-,0.09,-,식약처('19)
3895,D013743-ZZ-AVG,D013743,음식,깔라만시에이드,2019,카페 봄봄,100,48.2,0.05,0.01,12,11,16.3,-,0,-,식약처('19)
3896,D013744-ZZ-AVG,D013744,음식,아이스티,2019,카페 봄봄,100,50.6,0.06,0.08,12.4,12.1,-,-,0.03,-,식약처('19)
3897,D013745-ZZ-AVG,D013745,음식,레몬티,2019,카페 봄봄,100,46.5,0.52,0.05,11,10.4,2.52,-,0.03,-,식약처('19)
3898,D013746-ZZ-AVG,D013746,음식,유자티,2019,카페 봄봄,100,56,0.13,0.07,13.7,13.2,2.86,-,0.02,-,식약처('19)
3899,D013747-ZZ-AVG,D013747,음식,꿀자몽티,2019,카페 봄봄,100,58.4,0.13,0.07,14.3,13.7,13,-,0.02,-,식약처('19)
3900,D013748-ZZ-AVG,D013748,음식,딸기바나나,2019,카페 봄봄,100,59.1,1.01,1.05,11.4,10.9,12,-,0.66,0.03,식약처('19)
3901,D013749-ZZ-AVG,D013749,음식,망고바나나,2019,카페 봄봄,100,67,1.06,0.93,13.6,13,9.87,-,0.53,0.02,식약처('19)
3902,D013750-ZZ-AVG,D013750,음식,초코바나나,2019,카페 봄봄,100,62.9,1.45,1.28,11.4,10,16.9,-,0.8,0.03,식약처('19)
3903,D013751-ZZ-AVG,D013751,음식,망고주스,2019,카페 봄봄,100,29.4,0.09,0.35,6.46,6.1,4.92,-,0.32,-,식약처('19)
3904,D013752-ZZ-AVG,D013752,음식,연유 카페라떼 HOT,2019,이디야커피,370,330,9,-,-,33,147,-,8,-,식약처('19)
3905,D013753-ZZ-AVG,D013753,음식,연유 카페라떼 ICED,2019,이디야커피,400,280,6,-,-,29,107,-,6,-,식약처('19)
3906,D013754-ZZ-AVG,D013754,음식,연유 콜드브루,2019,이디야커피,370,282,6,-,-,29,107,-,6,-,식약처('19)
3907,D013755-ZZ-AVG,D013755,음식,흑당 라떼,2019,이디야커피,370,243,5,-,-,41,85,-,3.8,-,식약처('19)
3908,D013756-ZZ-AVG,D013756,음식,(EX)흑당 라떼,2019,이디야커피,630,388,8,-,-,65,140,-,6.3,-,식약처('19)
3909,D013757-ZZ-AVG,D013757,음식,흑당 콜드브루,2019,이디야커피,370,248,5,-,-,41,85,-,3.8,-,식약처('19)
3910,D013758-ZZ-AVG,D013758,음식,(EX)흑당 콜드브루,2019,이디야커피,630,397,9,-,-,65,140,-,6.3,-,식약처('19)
3911,D013759-ZZ-AVG,D013759,음식,버블 흑당 라떼,2019,이디야커피,370,266,4,-,-,39,79,-,3.2,-,식약처('19)
3912,D013760-ZZ-AVG,D013760,음식,(EX)버블 흑당 라떼,2019,이디야커피,630,430,8,-,-,64,149,-,6.3,-,식약처('19)
3913,D013761-ZZ-AVG,D013761,음식,버블 흑당 콜드브루,2019,이디야커피,370,271,5,-,-,39,79,-,3.2,-,식약처('19)
3914,D013762-ZZ-AVG,D013762,음식,(EX)버블 흑당 콜드브루,2019,이디야커피,630,439,9,-,-,64,149,-,10,-,식약처('19)
3915,D013763-ZZ-AVG,D013763,음식,이디야 콤부차 복숭아망고,2019,이디야커피,370,128,0,-,-,29,20,-,0.4,-,식약처('19)
3916,D013764-ZZ-AVG,D013764,음식,이디야 콤부차 청포도레몬,2019,이디야커피,370,120,0,-,-,26,4,-,0,-,식약처('19)
3917,D013765-ZZ-AVG,D013765,음식,이디야 사과주스,2019,이디야커피,370,115,0,-,-,26,11,-,0,-,식약처('19)
3918,D013766-ZZ-AVG,D013766,음식,버블 크림 밀크티,2019,이디야커피,370,315,6,-,-,33,111,-,6.3,-,식약처('19)
3919,D013767-ZZ-AVG,D013767,음식,버블 베리 밀크티,2019,이디야커피,370,299,6,-,-,31,110,-,6.3,-,식약처('19)
3920,D013768-ZZ-AVG,D013768,음식,버블 밀크티 쉐이크,2019,이디야커피,400,649,30,-,-,52,158,-,26,-,식약처('19)
3921,D013769-ZZ-AVG,D013769,음식,버블 베리 쉐이크,2019,이디야커피,400,633,30,-,-,50,157,-,26,-,식약처('19)
3922,D013770-ZZ-AVG,D013770,음식,라이언 망고후르츠,2019,이디야커피,370,290,0,-,-,59,58,-,0,-,식약처('19)
3923,D013771-ZZ-AVG,D013771,음식,어피치 애플허니,2019,이디야커피,370,255,0,-,-,60,15,-,0,-,식약처('19)
3924,D013772-ZZ-AVG,D013772,음식,콜드브루 아메리카노,2019,이디야커피,370,6,0,-,-,0,-,-,0,-,식약처('19)
3925,D013773-ZZ-AVG,D013773,음식,아포가토 오리지널,2019,이디야커피,370,166,4,-,-,16,35,-,6,-,식약처('19)
3926,D013774-ZZ-AVG,D013774,음식,아포가토 콜드브루 바닐라 모카,2019,이디야커피,370,228,4,-,-,29,40,-,7,-,식약처('19)
3927,D013775-ZZ-AVG,D013775,음식,(EX) 선셋 펀치,2019,이디야커피,630,168,0,-,-,38,12,-,0,-,식약처('19)
3928,D013776-ZZ-AVG,D013776,음식,선셋 펀치,2019,이디야커피,370,112,0,-,-,26,8,-,0,-,식약처('19)
3929,D013777-ZZ-AVG,D013777,음식,선라이즈 펀치,2019,이디야커피,370,140,0,-,-,28,3,-,0,-,식약처('19)
3930,D013778-ZZ-AVG,D013778,음식,(EX) 선라이즈 펀치,2019,이디야커피,630,209,0,-,-,41,4,-,0,-,식약처('19)
